customer_age,customer_tenure_months,vehicle_age_years,idv,claim_amount,repair_estimate,police_report_filed,accident_type,damage_type,previous_claims_count,engine_guard_addon,tyre_rim_addon,vehicle_fire,theft,fraud_label
56,86,7,723442,105387,110560,False,Hit and run,Side panel,6,True,False,False,False,True
25,119,5,493939,205308,210092,True,Theft,Total loss,3,False,False,False,True,False
49,76,5,736570,405041,431197,True,Rollover,Front bumper,6,True,False,False,False,False
42,25,9,366158,181360,199343,True,Side collision,Engine,3,True,False,False,False,False
46,5,5,601648,454395,472482,True,Theft,Engine,4,True,False,False,True,True
63,39,9,329362,139443,161929,True,Side collision,Engine,5,False,False,False,False,False
41,5,2,881459,374488,385019,True,Rear-end collision,Side panel,2,False,True,False,False,False
64,58,2,332524,199445,202342,True,Fire,Front bumper,3,True,False,True,False,False
33,52,3,642154,150553,155898,True,Side collision,Windshield,2,True,True,False,False,True
62,21,5,468980,46134,56443,True,Theft,Rear bumper,2,False,True,False,True,False
37,50,7,1089176,253320,267629,False,Theft,Front bumper,6,False,True,False,True,True
44,26,5,1030832,773637,801526,True,Fire,Side panel,1,False,False,True,False,False
43,33,6,633690,54250,68437,False,Side collision,Windshield,5,True,False,False,False,True
58,69,10,404489,49586,57964,True,Fire,Engine,1,False,False,True,False,True
63,29,3,544848,325118,328340,True,Rollover,Rear bumper,4,True,False,False,False,False
59,97,1,626930,413739,418574,True,Rollover,Rear bumper,5,False,False,False,False,False
56,93,8,791851,382217,411319,True,Rear-end collision,Total loss,2,False,False,False,False,False
55,119,12,757236,114287,125303,True,Rollover,Total loss,6,False,False,False,False,False
52,4,7,1198849,309199,338028,True,Theft,Engine,5,True,False,False,True,False
45,13,9,1003060,573747,602393,True,Fire,Rear bumper,6,True,False,True,False,False
35,70,7,399410,65364,85288,True,Rollover,Front bumper,0,True,False,False,False,False
46,58,4,706424,364390,374152,True,Side collision,Front bumper,5,True,False,False,False,False
30,77,6,1013617,362770,366265,False,Side collision,Rear bumper,0,True,True,False,False,False
27,24,8,946479,657431,666888,True,Fire,Total loss,4,True,True,True,False,False
66,111,11,436931,201725,225606,False,Theft,Rear bumper,1,False,False,False,True,True
60,40,6,429386,309859,322151,True,Side collision,Front bumper,5,True,False,False,False,False
68,39,3,948752,344556,370020,True,Rear-end collision,Side panel,2,False,False,False,False,False
29,20,10,357699,12195,38345,True,Rear-end collision,Windshield,2,False,False,False,False,True
29,8,9,812648,530624,537582,False,Side collision,Engine,4,True,False,False,False,False
39,22,4,454469,350703,364595,True,Hit and run,Windshield,0,True,False,False,False,False
25,7,0,520960,62342,80971,True,Hit and run,Engine,0,True,False,False,False,False
52,19,2,890156,309125,337493,True,Theft,Total loss,4,False,True,False,True,False
33,8,10,356182,214235,229596,True,Hit and run,Windshield,3,False,True,False,False,False
39,93,7,701594,226269,252282,True,Hit and run,Front bumper,2,False,False,False,False,False
34,3,12,708159,189181,194360,False,Theft,Total loss,0,False,True,False,True,True
67,24,3,883606,469592,492081,False,Hit and run,Rear bumper,0,False,False,False,False,False
40,71,11,738132,150890,155582,False,Hit and run,Rear bumper,4,True,True,False,False,True
46,18,1,512478,251162,259924,True,Rollover,Side panel,2,True,True,False,False,False
40,72,9,358785,42515,67141,True,Hit and run,Rear bumper,1,True,True,False,False,False
37,5,2,962444,244959,268743,True,Theft,Side panel,1,True,True,False,True,False
59,72,11,1067299,90546,114744,True,Theft,Rear bumper,0,False,True,False,True,False
21,59,1,994578,243430,271833,False,Theft,Side panel,5,False,True,False,True,False
64,34,0,598059,15892,21052,True,Rollover,Total loss,6,True,True,False,False,False
59,32,2,711510,127907,147151,True,Rollover,Windshield,3,False,True,False,False,False
63,56,0,855770,650802,656137,True,Theft,Total loss,4,True,False,False,True,False
60,85,10,1132513,390222,396663,True,Fire,Front bumper,4,True,False,True,False,False
26,96,11,1189021,570157,583246,True,Theft,Engine,4,True,True,False,True,False
31,88,10,697631,203394,221901,True,Hit and run,Side panel,4,True,True,False,False,False
27,111,11,373905,93279,110948,False,Theft,Windshield,1,True,False,False,True,True
21,63,4,819959,131477,138067,True,Rear-end collision,Windshield,6,True,False,False,False,False
61,92,11,941947,244952,258733,True,Rear-end collision,Side panel,5,False,True,False,False,False
37,45,11,820819,629212,653786,True,Fire,Windshield,6,False,False,True,False,True
67,33,6,643842,498565,508363,True,Fire,Side panel,5,False,True,True,False,False
59,25,5,627832,34052,61811,True,Theft,Windshield,4,True,False,False,True,False
45,46,4,1145034,320572,343453,True,Fire,Rear bumper,4,False,True,True,False,False
45,63,0,764489,401163,431062,False,Side collision,Total loss,6,False,True,False,False,True
47,89,1,1006519,347522,375659,True,Rollover,Front bumper,2,True,True,False,False,False
61,17,3,1058226,389045,395526,True,Rear-end collision,Total loss,6,True,False,False,False,False
56,17,4,447024,146324,154951,True,Fire,Side panel,2,False,True,True,False,False
55,75,10,677615,217279,236975,True,Hit and run,Windshield,2,False,False,False,False,False
60,120,5,1042675,810977,813567,True,Theft,Engine,2,True,True,False,True,False
50,1,10,481637,24965,34471,True,Fire,Rear bumper,1,False,False,True,False,False
31,51,9,370183,146232,152776,True,Theft,Windshield,0,False,True,False,True,False
48,3,10,672537,333923,353266,True,Rear-end collision,Engine,6,True,False,False,False,False
61,120,1,1060529,52518,57286,True,Theft,Side panel,4,True,False,False,True,False
26,84,3,1067595,202329,228289,True,Rollover,Engine,1,True,True,False,False,False
42,107,1,1092266,619129,628620,True,Rear-end collision,Total loss,3,False,False,False,False,False
61,65,12,548941,22156,35289,True,Fire,Windshield,2,False,False,True,False,False
48,37,1,726808,253338,280873,True,Side collision,Total loss,4,True,True,False,False,False
43,100,8,758757,261636,264395,True,Side collision,Engine,0,True,True,False,False,False
33,107,1,667693,212572,241862,True,Side collision,Windshield,3,True,True,False,False,False
58,37,9,330399,167703,180326,True,Theft,Side panel,4,True,False,False,True,False
24,62,8,861668,510376,540189,True,Rollover,Windshield,0,True,False,False,False,False
54,67,0,1171529,916104,930132,True,Fire,Total loss,1,False,False,True,False,False
56,82,11,851988,484607,491621,True,Fire,Total loss,5,True,True,True,False,False
27,23,1,841133,509861,514620,False,Fire,Front bumper,2,False,False,True,False,False
36,84,0,504197,178891,189699,False,Fire,Engine,4,False,True,True,False,True
67,26,8,824830,316592,344730,True,Fire,Windshield,6,True,False,True,False,False
70,29,1,619694,275366,303769,False,Theft,Total loss,5,False,True,False,True,True
26,22,8,539788,18163,24272,True,Side collision,Side panel,4,False,True,False,False,False
24,92,8,598403,183380,187724,True,Theft,Engine,5,True,True,False,True,False
53,3,1,437125,178749,183641,True,Rollover,Side panel,5,False,True,False,False,False
31,112,9,1195144,19894,27457,True,Rollover,Rear bumper,2,False,False,False,False,False
24,54,8,461639,129885,158727,True,Rollover,Engine,5,False,False,False,False,False
22,10,1,817474,625742,641380,True,Rollover,Total loss,3,False,True,False,False,False
27,92,9,678956,269090,294651,True,Hit and run,Total loss,0,False,False,False,False,False
31,110,2,1103566,291941,317285,True,Fire,Side panel,5,False,True,True,False,False
54,91,3,368321,190261,207074,True,Fire,Rear bumper,4,False,False,True,False,False
52,98,7,583480,412980,417963,True,Hit and run,Engine,3,True,False,False,False,False
57,32,0,936168,358539,381029,True,Theft,Rear bumper,3,True,False,False,True,False
33,57,3,495293,296412,303380,True,Rollover,Front bumper,1,False,True,False,False,False
41,53,7,506509,163859,185367,False,Rear-end collision,Front bumper,6,True,True,False,False,True
21,105,9,724438,279837,308084,False,Rollover,Windshield,6,False,True,False,False,True
66,31,7,504132,352163,368427,True,Hit and run,Side panel,5,True,True,False,False,False
35,88,7,1160114,233327,246245,True,Rear-end collision,Side panel,4,False,True,False,False,False
54,58,12,1171682,441887,444204,True,Fire,Total loss,2,True,False,True,False,False
23,114,2,1049269,620053,647768,True,Rollover,Windshield,4,False,True,False,False,False
60,33,9,421206,12498,30394,True,Rollover,Rear bumper,2,False,False,False,False,False
37,82,9,862106,618415,637129,False,Fire,Engine,3,True,True,True,False,True
42,16,9,904774,583654,596059,False,Hit and run,Engine,6,True,True,False,False,True
37,103,10,585975,341410,348359,True,Hit and run,Total loss,5,False,True,False,False,False
52,67,10,1171451,499810,517380,False,Rear-end collision,Windshield,0,False,False,False,False,False
58,5,3,660388,348378,367424,True,Fire,Engine,6,False,True,True,False,False
25,34,3,1183565,813130,826552,True,Hit and run,Total loss,4,True,False,False,False,False
30,93,6,410174,58398,60711,True,Fire,Windshield,2,False,True,True,False,False
31,34,8,878051,258428,285248,True,Side collision,Front bumper,5,False,False,False,False,False
59,16,6,762091,370552,380982,True,Theft,Total loss,0,False,True,False,True,False
70,59,12,732640,89694,100152,False,Side collision,Engine,6,True,True,False,False,False
39,49,10,590272,194321,213551,False,Rear-end collision,Rear bumper,4,True,True,False,False,True
63,115,12,395163,202867,217836,True,Rollover,Engine,2,False,False,False,False,False
64,78,4,395539,292792,305649,False,Hit and run,Front bumper,1,False,True,False,False,True
29,73,6,1025436,771608,774685,True,Fire,Engine,1,True,False,True,False,False
61,11,11,1199253,114840,130474,True,Rollover,Windshield,1,False,True,False,False,False
67,52,4,728215,162062,184334,False,Fire,Engine,2,True,True,True,False,False
38,19,7,1056973,417416,441054,True,Fire,Rear bumper,3,True,False,True,False,False
64,36,11,849320,248425,272874,True,Rollover,Side panel,6,True,False,False,False,False
26,108,0,882574,299959,326687,True,Side collision,Rear bumper,5,False,False,False,False,False
25,86,10,690377,399924,415580,True,Hit and run,Engine,2,False,False,False,False,False
57,66,11,792427,582762,597250,False,Side collision,Engine,3,True,False,False,False,True
54,32,1,1112196,192916,200111,True,Theft,Side panel,1,False,False,False,True,False
39,113,7,797385,56120,62007,True,Side collision,Engine,1,False,True,False,False,False
51,33,6,418433,106324,121805,True,Rollover,Windshield,2,False,True,False,False,False
63,11,3,634846,359568,363619,False,Rollover,Total loss,5,False,False,False,False,True
26,21,1,722902,191463,210323,True,Side collision,Windshield,4,True,True,False,False,False
48,83,6,946822,364859,391784,True,Rear-end collision,Rear bumper,2,False,True,False,False,False
70,88,3,1038194,419084,432840,True,Side collision,Engine,5,True,True,False,False,False
36,41,10,354725,147488,169422,True,Theft,Engine,0,True,False,False,True,False
22,25,10,353447,14020,37343,False,Fire,Rear bumper,5,False,False,True,False,True
64,40,6,398035,60029,75787,True,Fire,Windshield,3,True,True,True,False,False
53,54,9,1059928,76887,95070,True,Rollover,Engine,1,True,True,False,False,False
69,22,10,684517,535856,547807,True,Rear-end collision,Engine,4,False,True,False,False,True
60,7,11,959563,760555,771312,True,Side collision,Windshield,0,False,True,False,False,False
67,10,7,543616,209136,228309,True,Rear-end collision,Rear bumper,5,False,True,False,False,False
45,10,9,448335,186941,216811,False,Rear-end collision,Windshield,2,False,False,False,False,False
36,65,4,1050383,31200,42196,True,Hit and run,Windshield,6,True,False,False,False,False
58,55,10,919621,454267,466808,True,Fire,Total loss,2,True,False,True,False,False
30,41,10,731745,244943,268718,True,Fire,Engine,0,False,False,True,False,False
65,20,0,561956,312180,319503,True,Rollover,Front bumper,1,False,True,False,False,True
66,40,9,398815,155588,179112,True,Theft,Side panel,4,True,False,False,True,False
68,51,8,1025213,210363,231829,False,Side collision,Rear bumper,5,True,False,False,False,True
54,53,0,1006847,504478,516039,True,Fire,Rear bumper,4,True,False,True,False,False
26,77,3,848562,408239,419900,True,Rollover,Rear bumper,0,True,True,False,False,False
41,27,0,447401,223483,251378,True,Side collision,Front bumper,6,True,True,False,False,False
65,107,2,567318,101077,124065,True,Hit and run,Windshield,6,False,True,False,False,False
67,74,0,622175,310296,334065,True,Theft,Engine,5,False,True,False,True,False
42,75,11,714956,84710,113955,True,Rear-end collision,Windshield,0,False,True,False,False,False
48,17,12,1071050,429019,433200,True,Fire,Front bumper,2,True,False,True,False,False
42,83,1,702167,506297,530891,False,Rear-end collision,Rear bumper,6,False,True,False,False,True
44,59,0,705564,270915,284670,True,Rollover,Front bumper,6,True,False,False,False,False
39,60,3,1029806,291503,299254,True,Side collision,Side panel,3,True,False,False,False,False
61,114,9,1053024,512730,520382,True,Fire,Rear bumper,3,False,True,True,False,False
46,59,2,516130,13264,24609,True,Theft,Rear bumper,0,True,False,False,True,False
53,16,12,636115,476565,488902,True,Side collision,Front bumper,6,True,False,False,False,True
23,32,9,595995,389155,411682,True,Rear-end collision,Side panel,6,True,False,False,False,True
48,51,4,1095662,208373,233091,True,Hit and run,Windshield,0,False,True,False,False,False
31,72,8,629947,138976,161129,True,Side collision,Side panel,1,False,False,False,False,False
45,93,8,947136,105250,124777,False,Side collision,Side panel,6,False,True,False,False,True
43,40,6,998514,687945,715545,True,Hit and run,Total loss,2,True,False,False,False,False
55,9,10,525981,279096,298624,True,Side collision,Side panel,6,False,True,False,False,False
62,117,5,1042753,341051,359869,True,Side collision,Front bumper,2,True,True,False,False,False
42,108,10,957553,183585,198672,True,Hit and run,Front bumper,4,True,False,False,False,False
48,62,0,705378,297657,322934,True,Rollover,Engine,6,True,False,False,False,False
36,86,4,531926,325262,354330,True,Side collision,Engine,3,True,True,False,False,False
65,57,10,761801,356615,378223,True,Theft,Engine,2,True,False,False,True,False
39,56,10,340191,259287,262457,True,Rear-end collision,Rear bumper,4,False,True,False,False,True
35,34,3,455661,138529,158025,True,Hit and run,Front bumper,0,False,False,False,False,False
24,4,6,656355,486133,507040,True,Hit and run,Windshield,0,False,False,False,False,False
33,80,1,434587,159327,186487,True,Side collision,Engine,2,False,True,False,False,False
48,113,8,909320,111587,114466,True,Theft,Engine,2,False,True,False,True,False
62,62,9,1195265,306933,331524,False,Hit and run,Front bumper,1,False,True,False,False,False
27,47,6,716644,212524,235326,True,Rollover,Front bumper,2,True,False,False,False,False
